svc_cpu_use,svc_cpu_thr,svc_net_use,svc_disk_use,system_cpu_use,system_cpu_sat,system_net_use,svc_req_size,svc_resp_size,svc_pods,svc_req_rate,ltcy
-0.6134859353731047,-0.648557917657025,-1.5548166432821173,-0.7279951681624561,-0.9744673385505448,-1.102106020563726,-1.0813921203141248,-0.6397908964577415,-1.3155074056972709,-0.8148947729158078,-1.0240992330282839,0.4898979485566356
-0.826531561236044,-0.2616285723240191,-0.6458920949432212,0.0623402976687669,-0.9781494705689885,-1.1309099633734496,-1.0812349678118278,-0.6569610918150409,-0.4829709292715912,-0.3678667832019933,-1.0361462136918576,0.4898979485566356
-0.5660447038003715,-1.5701404779733472,-0.5651296316729987,-0.40161792317714184,-0.9670521566597228,-1.1309099633734496,-1.0812349678118278,-1.248943542474922,-0.49004070732256944,-0.3678667832019933,-1.0361462136918576,0.4898979485566356
-0.4120796129853996,-0.648557917657025,-0.4640118931701163,-0.4356927981379054,-0.9781494705689885,-1.1558196127704772,-1.0444665668670845,-0.6594079405085778,-0.469842353285934,0.07916120651182118,-1.0799534161048527,0.47958315233127197
-0.6134859353731047,-0.37012938841702775,-0.47873530643310974,-0.861823081534098,-0.9707682512375232,-1.167225090182137,-1.0722592948271576,-1.0316450682044318,-0.496281717770286,0.07916120651182118,-1.0733823357429035,0.4898979485566356
-0.26397519659573676,-0.19219167520790822,-0.43039674659372107,-0.006189130195328865,-0.9670521566597228,-1.0491613977997571,-1.0750998050315799,-0.6617992323561783,-0.48593675200809744,0.07916120651182118,-1.0536690946570555,0.4898979485566356
-0.32255609986350425,-0.5242914542333477,-0.6999516821123525,-0.6272759782498643,-0.9211134293673643,-0.960064330156563,-0.9966974801463533,-0.5956858032018438,-0.4632015039965582,0.07916120651182118,-1.0536690946570555,0.4898979485566356
-0.09311730499674799,-0.33334389838011186,-0.5667150592917808,-0.5240663865517916,-0.8642920045011302,-0.960064330156563,-0.9210612742509794,-0.5015951984195233,-0.378924295901298,-0.3678667832019933,-0.9819348007057757,0.5
-0.9820144400448337,-0.059364873720843946,-0.3825956798393597,-0.8992562314797774,-0.8558830576821735,-0.98364901679343,-0.8690116072121236,-0.4826988283842764,-0.35348798558404304,-0.8148947729158078,-0.9102005067544959,0.6782329983125268
-0.06531022814800655,-0.1248289298503436,-0.5781442678558165,-1.057086996875271,-0.7904207827438513,-1.043856756277946,-0.790045003875552,-0.4861214430902341,-0.4150488330360755,-1.7089507523434369,-0.900343886211572,0.6855654600401044
-0.27854053591401634,-0.09186956313783869,0.2332935683771667,0.41231992766238057,-0.7993968640215321,-1.0314620925268085,-0.790045003875552,-0.5229391996390946,-0.4115254956599553,0.07916120651182118,-0.9364848282022932,0.7071067811865476
-0.023938190064602204,-0.22663883619922212,0.06765113434149544,-0.27538249859801117,-0.7583913365560089,-1.0411601815439324,-0.7525359390316371,-0.4653244029313541,-0.3512223445727873,-0.3678667832019933,-0.8466800632556528,0.7348469228349535
0.0034225069969227584,-0.2971873592088874,-1.8682776546499398,-1.2355591980392937,-0.7949184819901673,-0.997228215444267,-0.8395176932860282,-0.42358164936390724,-1.2940231928805217,-0.3678667832019933,-0.7952066004203833,0.6928203230275509
0.11117079282290725,-0.059364873720843946,-0.2603216944501116,-0.566215418656105,-0.7813672106494727,-0.997228215444267,-0.7994950712348885,-0.37475344171268227,-0.2935408276620975,0.07916120651182118,-0.7448283176454388,0.5567764362830022
0.12445507696664837,-0.2971873592088874,-0.1313977467509558,0.34445157563848255,-0.7768112266241477,-1.0400663612570806,-0.8225333517230129,-0.35297281063350305,-0.26998659300588607,0.07916120651182118,-0.761256018550312,0.4898979485566356
-0.19192195601873824,-0.40757784011262743,-0.13536932616416034,0.03770235307951671,-0.7722357030293477,-0.9876743679322706,-0.8225333517230129,-0.36672273875720834,-0.2853670660696089,0.07916120651182118,-0.8127294813855813,0.4898979485566356
-0.20623129243738214,-1.5701404779733472,-0.29668845341277483,-1.5466069477771833,-0.7349213785758976,-0.9876743679322706,-0.8299254372964651,-0.5608039288620682,-0.2954914543518776,-1.7089507523434369,-0.8422993430143534,0.4898979485566356
0.04414088766223945,-0.37012938841702775,-0.23091187818364858,0.17022731870512617,-0.7949184819901673,-0.9244976428263708,-0.9160403343356457,-0.4435922862810204,-0.33245631073928567,0.07916120651182118,-0.8488704233763025,0.4898979485566356
-0.037684310679891496,-0.22663883619922212,-0.4352336183585621,-0.13099399279760587,-0.7949184819901673,-0.9750668522100095,-0.9283161585618303,-0.8684879140345153,-0.3432996837965071,0.07916120651182118,-0.8642029442208509,0.5196152422706632
-0.06531022814800655,-0.4846160064844854,-0.3465417647312951,-1.5163336146052135,-0.9012256928981942,-0.9750668522100095,-0.9684607986230174,-0.4991561746338648,-0.45420462414758006,-0.3678667832019933,-0.8642029442208509,0.848528137423857
-0.22059074958406866,-0.4846160064844854,-0.36511509392046326,-0.6672758395961279,-0.8971944899904666,-0.9394356608751857,-0.9684607986230174,-0.5948414956417776,-0.4371419948436432,0.07916120651182118,-0.9978149115804866,0.9273618495495703
-0.6454550026949705,-0.1248289298503436,-0.3718787294662592,-0.08720094936086638,-0.8890780011887254,-1.0293143663827575,-1.0040950466935212,-0.7247443563105997,-0.43806233245577025,-0.3678667832019933,-0.9364848282022932,0.9219544457292888
-0.010236057373654817,-0.02729654823538807,-0.3397971538856516,-0.0825901640229489,-0.8767672559167137,-1.1090585173316958,-0.9824018746457249,-0.5657211009727761,-0.41158139889741197,0.07916120651182118,-0.9518173490468416,0.8306623862918074
0.0978464351507426,-0.1582626051918366,-0.7203547342295007,-0.8202671705607407,-0.8038559842277617,-0.9165886052668805,-0.766828478513077,-0.6476071969373508,-0.2611872716566988,0.07916120651182118,-0.8203957418078556,0.806225774829855
-0.9643812697733214,0.12706243466617545,-0.2826769786112962,-0.5736720714060307,-0.6715365632210394,-0.9465452502874979,-0.6895789149209178,-0.3027502043983694,-0.18135618378933324,-0.3678667832019933,-0.8203957418078556,0.5567764362830022
0.203338996844184,0.004352529360179802,-0.7738201547050814,-0.05969223662442545,-0.6614764220452753,-0.9465452502874979,-0.5837882882293505,-0.47352255891542333,-1.2813659579165586,0.07916120651182118,-0.6988307551117937,0.6324555320336759
0.12445507696664837,0.06645604734074201,0.26685274115564367,0.39976325271083457,-0.6614764220452753,-1.053419915360919,-0.5671019025172517,-0.30721744430607706,-0.22460631789393729,0.07916120651182118,-0.7273054366802406,0.6557438524302001
-0.38201149002828916,0.035598384593655046,-1.07894169293369,-0.5193806321680744,-0.6665169140335534,-1.152547503303969,-0.5815897348597144,-0.25322401496440217,-0.2024946059924927,-0.3678667832019933,-0.6692608934830219,0.7681145747868608
-0.5037104270468143,0.09693963633383128,-0.21243886062567138,-0.830312147295878,-0.715784947236943,-1.152547503303969,-0.5815897348597144,-0.48996973278476985,-0.19566985781790866,-0.8148947729158078,-0.7174488161373167,0.648074069840786
0.3318314532925559,-1.3374935297084707,-0.005946818603696434,0.6286015207374549,-0.715784947236943,-1.2070740132259776,-0.617836032366633,-0.46632286117662214,-0.1796436728500475,-0.8148947729158078,-0.6834982342672453,0.8602325267042626
0.2680364591736574,0.09693963633383128,-0.02534364728093514,0.2712426090202498,-0.6665169140335534,-1.2347366994438742,-0.654082329873552,-0.241669755991341,-0.17764835729774522,0.07916120651182118,-0.6791175140259459,0.7348469228349535
-0.6294357195551404,-0.02729654823538807,-0.05599579125343684,-0.880483951815143,-0.7301674788776463,-1.2639319882558413,-0.6829768414712364,-0.27118687348977055,-0.20784622375741335,0.07916120651182118,-0.6791175140259459,0.8888194417315589
0.177198586967608,-0.2971873592088874,-0.45006440110184703,-0.44814227917061533,-0.6914078815105066,-1.2383367636114446,-0.6809971183655588,-0.2733363756839328,-0.2067626453191679,-0.3678667832019933,-0.7448283176454388,0.6855654600401044
0.08448163908835533,-0.02729654823538807,0.05508118560969316,0.46938358085530874,-0.7012199760354356,-1.0921317468376364,-0.7341432154505279,-0.28613166504648846,-0.2066222548359621,0.07916120651182118,-0.7568752983090123,0.7416198487095663
0.2680364591736574,0.035598384593655046,-0.03852151268341815,0.11463922930255743,-0.7012199760354356,-1.083007812800729,-0.6647066188910792,-0.702400331864185,-0.2336903831841377,0.07916120651182118,-0.6615946330607477,0.6
0.3191428517716414,0.18627501251539738,0.046948795265561866,-0.21866698741717225,-0.6411048725605063,-1.0161886822328179,-0.6761710307810817,-0.19488463178713342,-0.16059348530579307,-1.2619227626296223,-0.6232633309493769,0.565685424949238
-0.05147484560235434,-0.4457264446990041,-0.03626340698471909,-0.5167237873830792,-0.6307925392057855,-0.9268811449751496,-0.6624059580595495,-0.1789554668193289,-0.14596589309765323,-0.8148947729158078,-0.6276440511906763,0.6082762530298219
-0.38201149002828916,0.24418573790286785,0.04418980332940402,0.021728639640396646,-0.6151645351420769,-0.880872321399799,-0.6846185399420462,-0.18919044632411253,-0.14953771367367924,0.07916120651182118,-0.6199777907684021,0.5099019513592785
0.30641934330864956,0.004352529360179802,-0.06846028270840283,0.4672359052253035,-0.6359593007296136,-0.825836980388958,-0.6844327582865392,-0.205085964188041,-0.16928100018006725,0.07916120651182118,-0.6451669321558744,0.5
0.2680364591736574,-0.1582626051918366,-0.07995818391102938,-0.015166861617118887,-0.6359593007296136,-0.9565603684290714,-0.7088320275313439,-0.4285512483574,-0.20092864079483547,-0.3678667832019933,-0.6813078741465955,0.6244997998398398
0.22932873776923754,-0.09186956313783869,-0.19683429404308603,-1.8968693581812102,-0.7060953322003877,-0.9147667583391408,-0.7210628557586669,-0.4997978170798834,-0.22366894792288664,0.07916120651182118,-0.7075921955943928,0.7280109889280518
0.2680364591736574,0.035598384593655046,-0.2328912170085611,-1.1176304681434674,-0.7060953322003877,-0.9887631775397969,-0.7690452050789667,-0.817546981256156,-1.287995339875174,-1.2619227626296223,-0.713068095896017,0.7280109889280518
0.22932873776923754,-0.22663883619922212,-0.29733404023970045,0.8128460757248402,-0.715784947236943,-1.0221841041116109,-0.7037695362445923,-0.4613681295080983,-0.17950977489969833,0.07916120651182118,-0.6889741345688698,0.7211102550927979
0.15090485695989841,0.035598384593655046,-0.04990961575928665,0.06647274270373126,-0.6665169140335534,-0.9927677972564634,-0.6424315064937485,-0.23193322311840284,-0.18634590608643448,-0.3678667832019933,-0.6813078741465955,0.714142842854285
0.280866442779649,-1.6628553365244256,-0.056294941240791166,-1.024505405006112,-0.5562002829058356,-0.9927677972564634,-0.5529128203953625,-1.1140734302849706,-0.17344650807876746,0.07916120651182118,-0.6813078741465955,0.6633249580710799
0.4937316699385343,0.30087688020880804,0.06654884006501932,0.8460458173954434,-0.5940270072458869,-1.0443694525471836,-0.4914771645597779,-0.1278807281162506,-0.0977620407417915,0.07916120651182118,-0.5761705883554068,0.6855654600401044
-0.19192195601873824,0.06645604734074201,0.3166935095877904,0.8745794464831947,-0.5940270072458869,-1.0523413871332707,-0.5429356365772137,-0.19362560410951865,-0.1573756342483844,0.07916120651182118,-0.6473572922765242,0.8602325267042626
-0.6134859353731047,-0.02729654823538807,-0.9478298749818421,-0.3610548674051009,-0.612541165595156,-1.0523413871332707,-0.5429356365772137,-0.279416329105353,-0.223691039398322,-0.3678667832019933,-0.7733029992138857,0.9433981132056604
0.177198586967608,0.3564223925071178,0.021474637588298987,-1.2773777811575053,-0.6307925392057855,-0.9429963119152892,-0.6165999056049082,-0.1979965976503235,-1.2762323037546934,-0.3678667832019933,-0.6572139128194481,0.9433981132056604
-0.45762228026532453,0.24418573790286785,-0.9964208847262942,-0.861178752743164,-0.5671173791593155,-0.9652983114954964,-0.5812309840766663,-0.3481620572699395,-1.2936933384839442,-0.3678667832019933,-0.5455055466663101,0.8246211251235321
0.25517038538583986,-0.19219167520790822,-0.1617058048574764,0.07408674455929165,-0.5285202880141331,-0.9745151012209424,-0.5812309840766663,-0.3527169361458837,-0.10074295650922503,0.07916120651182118,-0.4359875406338219,0.6855654600401044
0.30641934330864956,-1.5701404779733472,0.24565593129559785,-1.0057971160719805,-0.6046388501297707,-0.982554585105314,-0.5777083014101184,-0.28714499061672516,-0.05043046439119344,-0.8148947729158078,-0.48198510316746696,0.5
-0.38201149002828916,0.06645604734074201,0.09499235200159865,-0.2405389706962759,-0.5833285376054915,-1.038455342351452,-0.5551530259806716,-0.08334135247310835,-0.17318419288762438,-0.8148947729158078,-0.5203164052788378,0.5
0.344485433606194,0.21538775525805265,-0.30525689620148017,-0.03440376223926716,-0.5285202880141331,-1.0523413871332707,-0.5808641073697098,-0.4041445781942715,-0.09278825466170318,-0.3678667832019933,-0.5619332475711833,0.5
0.1376996469898426,0.12706243466617545,0.0889367136061872,0.27327597361161593,-0.5285202880141331,-1.0406456112478315,-0.5512715412243493,-0.6999495707167094,-0.09535769561949992,-1.2619227626296223,-0.5619332475711833,0.6855654600401044
0.4072457504428366,0.12706243466617545,0.1981156547022418,0.382774383428227,-0.5002811222255071,-1.028205970851977,-0.5008371390771349,-0.05976803499901603,-0.042094726751715224,0.07916120651182118,-0.5323633859424116,0.6928203230275509
0.0978464351507426,0.1568369574370832,0.15055936409216253,-0.785272960510298,-0.5671173791593155,-0.9256539174009728,-0.49355066043814066,-0.08770921605076155,-0.07868824398714794,0.07916120651182118,-0.5323633859424116,0.714142842854285
-0.30783040227926384,-1.2063749193120321,-0.3652808415842738,0.000815305168473752,-0.5616698361533596,-0.9256539174009728,-0.5350827051432018,-0.25458633142600984,-0.05558814935649064,-0.8148947729158078,-0.527982665701112,0.7483314773547883
-0.9120314125456492,0.09693963633383128,0.26071408040989474,-0.6976681611579606,-0.6099124331142667,-0.9819384402106935,-0.5350827051432018,-0.6881981240651156,-0.12866396758270227,0.07916120651182118,-0.5575525273298838,0.8366600265340756
0.280866442779649,0.30087688020880804,0.10214235827368386,0.14845238262197824,-0.6307925392057855,-1.0628776604328358,-0.6325152662203176,-0.15837126415473804,-0.12102883326151657,0.07916120651182118,-0.5761705883554068,0.8660254037844386
0.0978464351507426,-1.4092388058173735,-0.0770377683515845,-0.10505911402934341,-0.46564548178078274,-0.9160059328345705,-0.49551272076103037,-0.21923339763196226,0.003730834931891526,-0.3678667832019933,-0.4622718620816191,0.6324555320336759
0.2680364591736574,0.5427195774453761,-0.3434702748491421,0.008913417587777035,-0.4480176039506695,-0.9559284114327926,-0.4199280860868586,0.08033928803386463,0.056257280754148715,0.07916120651182118,-0.4283212802115477,0.6557438524302001
0.280866442779649,0.46433735574188517,-0.6257277263719039,0.48330423897069086,-0.3754007644871602,-0.9559284114327926,-0.3304771690969695,0.046221124703008765,0.05679017436007136,-1.7089507523434369,-0.38232371767790263,0.6782329983125268
0.4196977918588657,0.30087688020880804,0.6559058751899849,1.2387305455817226,-0.38774014562146536,-0.8657629798151494,-0.3032048788753173,-0.7687070362431133,0.02785101608856989,-0.8148947729158078,-0.4327020004528473,0.6855654600401044
0.5907025847823786,0.516822399090907,0.1495846513068114,0.044107763922337624,-0.36296560602375794,-0.825836980388958,-0.28422747622701394,0.11197773805809491,0.08832027483454565,0.07916120651182118,-0.37903817749692803,0.6855654600401044
-0.3970166395293803,0.18627501251539738,-0.3999704238305093,-1.219263672691375,-0.36296560602375794,-0.5289535018243054,-0.397586515556344,0.11273753661307537,0.08523269602731937,-1.2619227626296223,-0.4140839394273243,0.6928203230275509
-0.023938190064602204,0.12706243466617545,0.22351226807668012,0.19498985471526686,-0.4480176039506695,-0.4501660415890371,-0.4054569125076275,0.13261436760547035,-0.03527824180076742,-0.3678667832019933,-0.3407068753855572,0.806225774829855
0.5424595728329473,0.24418573790286785,-1.3107562342650518,0.9921427181401903,-0.45391669178919825,-0.5035493365611466,-0.38505908845255216,-0.48466757520645015,0.019523794628553245,-1.2619227626296223,-0.4086080391256998,0.7
-0.24946215702760724,0.43773693025883836,0.10046143448781768,-0.11187867505934586,-0.43018084020891023,-0.4875866099936616,-0.35900862191580407,-0.4964151094041051,0.06564093006046347,0.07916120651182118,-0.36261047659205475,0.7483314773547883
0.6621887938064724,-1.4863198387255334,-0.4168431493962222,-0.2547397295060499,-0.43018084020891023,-0.5336737069860216,-0.3341678441386186,0.14975952325755892,-1.2524601898140355,-1.7089507523434369,-0.35275385604913084,0.6324555320336759
-0.20623129243738214,0.41088904296995477,0.2520154444550522,0.7005036848133187,-0.4480176039506695,-0.502016382587039,-0.4055841885725094,0.11034467978389838,0.07403678686782532,-0.3678667832019933,-0.3669911968333544,0.7071067811865476
0.755933522170919,-1.3374935297084707,-0.09423097955720593,0.35426614742764573,-0.45391669178919825,-0.5969789458265997,-0.4018069714681721,-0.41662608875090873,0.10111368435128806,0.07916120651182118,-0.34508759562685665,0.7416198487095663
0.39476072331325923,0.27267895425573624,0.3542402630386881,0.18793514455093974,-0.4888272141174388,-0.7199094859727417,-0.4467000578835423,-0.11692663957745329,0.07428535812577765,0.07916120651182118,-0.36042011647140504,0.7416198487095663
0.4196977918588657,0.06645604734074201,0.3024839702469274,-1.3480847950944848,-0.5229174271855033,-0.7199094859727417,-0.4616961541167421,0.010900273031262644,0.0032490384027392774,0.07916120651182118,-0.4480345212973955,0.8831760866327847
-1.3368764203828167,-1.4092388058173735,-0.9079068925259742,0.5988185192037677,-0.5229174271855033,-0.7506157417386441,-0.47376013640891357,-0.4990982703155657,-1.2582248844421546,-0.8148947729158078,-0.4283212802115477,0.7681145747868608
0.4691812512336564,-0.09186956313783869,-0.6755030615883921,1.0968982484925816,-0.4801769957272255,-0.780690970494098,-0.47376013640891357,-0.002449802299863015,-0.0011430335970865192,-0.3678667832019933,-0.48417546328811667,0.8888194417315589
-0.7102457633426985,0.30087688020880804,-0.445833094415335,-0.7169679311191952,-0.4361497389978681,-0.785386260468668,-0.4121798840653667,0.15526278096834972,0.09560363192093586,-1.7089507523434369,-0.3264695346013338,0.7810249675906654
0.057629244373414636,-1.5701404779733472,-0.6750247741257709,-1.6098572453855031,-0.412133546873646,-0.7015421486863972,-0.3505996317218202,-0.16609601321217113,0.062476031089212944,-1.2619227626296223,-0.3264695346013338,0.7810249675906654
-0.023938190064602204,0.6190995586439199,0.2993380544635747,-0.49267499842679363,-0.34413220413472484,-0.6493748628951546,-0.2107488703185976,0.21938633604923935,0.0641677153321915,0.07916120651182118,-0.3012803932138615,0.6557438524302001
0.6857900311902122,0.3287885105554024,0.44651542861113824,0.8327783568535175,-0.27976824289624785,-0.677841506637369,-0.1681498739354104,0.14014897140146104,0.13963818204071332,-0.8148947729158078,-0.33085025484263325,0.6708203932499369
0.4321171076349304,0.46433735574188517,0.16637766904478762,-0.5433522596276327,-0.27319604724932584,-0.677841506637369,-0.13648008421265123,-0.7196049568161486,0.13743088950656135,0.07916120651182118,-0.2114756282672211,0.6708203932499369
-0.35217203195475194,0.1568369574370832,0.1043139782737412,-0.29383061096828206,-0.32508051696456175,-0.7114332624704324,-0.28956740421260413,-0.3555769399753932,0.18006853323878846,-0.8148947729158078,-0.2410454898959929,0.6782329983125268
0.4445039544449182,0.30087688020880804,0.2264851765020036,-0.697460831220822,-0.32508051696456175,-0.7526844917056118,-0.2786787157122809,0.2955657266981878,0.21502922061999785,-0.8148947729158078,-0.2016190077242972,0.6855654600401044
-1.810026840286081,-1.4863198387255334,0.27342070857672957,1.0306317473021431,-0.3567119558642141,-0.7367213809626201,-0.2786787157122809,0.23329276233051013,0.17396909373479705,-0.3678667832019933,-0.3012803932138615,0.7615773105863908
-0.26397519659573676,0.38378665626717634,-0.9540777681518202,0.1167709252750574,-0.3058088643290039,-0.801456040820714,-0.25307050077084375,-0.9822871142898474,-1.2437409711429535,0.07916120651182118,-0.24761657025794204,0.6928203230275509
0.45685858562491477,-1.4863198387255334,-1.0221534259459513,-0.10106423698545988,-0.3186811565175983,-0.8479242609987789,-0.31579047719141523,-0.014340532311689665,0.2003633477635844,-0.3678667832019933,-0.2509021104389168,0.8185352771872451
0.12445507696664837,0.30087688020880804,0.3471088688400708,1.0688614560844463,-0.3186811565175983,-0.8028133305442652,-0.29488787279539147,-0.4871159888815628,0.12788720348125265,0.07916120651182118,-0.28923341255028784,0.8185352771872451
0.45685858562491477,0.41088904296995477,-1.166638198919999,0.646321418928442,-0.46564548178078274,-0.8957942602981276,-0.29488787279539147,0.14474532228915976,0.08786503866708144,0.07916120651182118,-0.33085025484263325,0.938083151964686
0.38224244693347775,0.4906970385366294,0.21076469384402338,-0.37957690721440496,-0.5116443666813746,-0.9310579666777432,-0.4386177269999786,0.09455166821317597,0.015700198687450144,-0.3678667832019933,-0.3867044379192023,1.0862780491200215
-0.6777057521370847,0.38378665626717634,0.16249020365978056,-0.3805726211522701,-0.505974047398865,-0.7725586309211881,-0.39598658960663385,-0.5224509253874902,0.09380992216163349,0.07916120651182118,-0.333040614963283,1.0862780491200215
-1.1265986381718458,-0.09186956313783869,0.03651629921640918,0.9421467063877831,-0.38158239637432656,-0.7725586309211881,-0.34596412916393904,0.16939378210572692,0.11911773091948533,-0.8148947729158078,-0.333040614963283,0.916515138991168
0.280866442779649,0.24418573790286785,0.28968471767639525,0.3715193889397611,-0.29933580757259803,-0.5099555544984901,-0.2582860577137731,0.27763964523984686,0.15504732343133676,-1.2619227626296223,-0.22899850923241924,0.6708203932499369
0.7326608598909258,-1.4863198387255334,0.27647061687591334,-0.3920410239655439,-0.24665721516329536,-0.3970805739936296,-0.21620194025060505,0.27398384827911687,0.21000593951670074,-0.3678667832019933,-0.29142377267093755,0.6855654600401044
0.057629244373414636,0.6190995586439199,0.2625197074860205,-0.07849716755372206,-0.19236615058396045,-0.36231722575889097,-0.14243985229564782,-0.16993334803567736,0.2418945627146542,0.07916120651182118,-0.29142377267093755,0.6855654600401044
0.8251181969003589,0.46433735574188517,0.3542635915844368,1.322730300278315,-0.06414640442071828,-0.4640843547709063,0.06068708759311155,0.41152225405556,0.30246458219782635,-0.8148947729158078,-0.1512407249493525,0.6855654600401044
0.755933522170919,0.568394450084896,-0.5370087773679288,1.2934637294737734,-0.1505700843436274,-0.40794462630423833,0.06068708759311155,0.36832172015039066,-1.2319738034106549,0.07916120651182118,-0.10195762223473288,0.7745966692414834
-0.5347487689973741,0.46433735574188517,0.39420377729669176,-0.8119128381835687,-0.1505700843436274,-0.31751788506585604,-0.07682543699384432,-1.000799281348271,0.26808569321548764,-1.7089507523434369,-0.14576482464772803,0.7745966692414834
0.6621887938064724,-1.6628553365244256,-0.10992525394593575,-1.072297149208097,-0.2499965313419809,-0.46974212620215344,-0.21433796158080018,0.40543056327232313,0.2851977332240245,-0.3678667832019933,-0.1359082041048041,0.8774964387392122
0.7209841244454778,0.43773693025883836,0.08809028475140385,-0.7460657778028527,-0.34413220413472484,-0.6683493848851795,-0.27023456094969006,-0.3378527411403116,0.21300624856409706,-0.3678667832019933,-0.22133224881014504,0.8366600265340756
0.5907025847823786,0.06645604734074201,0.5736870163370295,0.7716309394086085,-0.36919518828760134,-0.7374735099315023,-0.28367305397468773,0.30824520742414474,0.2292385082112103,0.07916120651182118,-0.2355695895943684,0.8774964387392122
-0.47292342011318395,0.41088904296995477,0.5761674051835771,0.32636750536256665,-0.36296560602375794,-0.5617489719305219,-0.25474866947798264,0.19159695821033282,0.19472454081800358,0.07916120651182118,-0.2355695895943684,0.9486832980505138
-0.30783040227926384,-1.4863198387255334,0.49197371100550313,0.051446455018462,-0.24665721516329536,-0.5617489719305219,-0.12789488372138919,-0.5178224923774906,0.2944633364783941,-0.3678667832019933,-0.1041479823553826,0.8
0.8933823316339353,0.6689800289833178,0.3437568615189099,0.7837756712451237,-0.16460577463455436,-0.20435907382242793,-0.09063545617670934,0.33197893550974167,-1.2631599682809271,-0.3678667832019933,-0.11948050319993102,0.6855654600401044
0.767529819692063,0.516822399090907,-0.3287982128958442,-0.5257758171580894,-0.12932072388839283,-0.17131810619713042,-0.1170315637433675,0.05175489955452565,0.2201372419248698,-0.8148947729158078,-0.07019740048531138,0.6782329983125268
-0.826531561236044,0.41088904296995477,0.012351911023755276,0.10609745445623599,-0.11502318066051954,-0.3009520404329834,-0.10623995818416646,0.47790329505933216,-1.2295128805020383,-0.8148947729158078,-0.058150419821737354,0.6633249580710799
0.790643258402138,0.6441403641839113,-0.17414349479108904,0.12146732982246716,-0.20609186180894087,-0.41545695580212266,-0.15180724328873468,-0.817193295420058,0.3200799199806906,-0.3678667832019933,-0.058150419821737354,0.6928203230275509
-0.023938190064602204,0.5938526455097963,0.47207243434495055,1.0664695393777335,-0.2399596790492266,-0.45752903457125915,-0.16329737046373932,-0.8221175099478565,-1.2339821040286711,0.07916120651182118,-0.11181424277765681,0.7483314773547883
0.7092802020783426,0.12706243466617545,0.5128734844525983,1.0583451836672055,-0.2399596790492266,-0.5886706234185659,-0.141677356499887,0.3883292271043524,0.24584354042664416,-0.8148947729158078,-0.11181424277765681,0.7681145747868608
0.7326608598909258,0.38378665626717634,0.5949820968790628,0.1332724078310537,-0.23323688513260174,-0.4510509922118494,-0.13595925548159224,0.4033890448068808,0.28831305285345815,0.07916120651182118,-0.11948050319993102,0.6782329983125268
0.3318314532925559,0.6441403641839113,-0.0490821771064846,-0.16300911712237315,-0.25332955681721847,-0.4931786218222786,-0.1421835185840475,-0.20251469945923944,0.2789987977619646,-0.3678667832019933,-0.1600021654319514,0.8185352771872451
-2.192517305243642,0.4906970385366294,0.5770408871103274,0.9420751633048658,-0.31225729312828693,-0.5610057703571089,-0.23290163917354986,-0.3911270614479731,-1.260011342801123,-0.3678667832019933,-0.23885512977534318,0.9539392014169457
0.3191428517716414,-1.270108893177779,0.3979777319159163,-0.31651520454029547,-0.27319604724932584,-0.596250099298959,-0.23290163917354986,0.31395191273977063,-1.2657966954883328,0.07916120651182118,-0.18957202706072354,1.0099504938362078
0.6146467192414619,0.8609921313034499,0.09140031680573447,-0.04784352293641339,-0.27319604724932584,-0.6382943862497136,-0.15981364198674575,0.10373028515439302,0.26323973414593366,-0.3678667832019933,-0.14576482464772803,0.9055385138137416
0.554565217856086,-1.5701404779733472,-0.13604769561174515,0.2940476447301231,-0.10783482408621492,-0.71007271896774,-0.06442789729037794,0.4719023732074833,0.341064797997713,-0.3678667832019933,-0.06362632012336183,0.7483314773547883
-1.1265986381718458,0.43773693025883836,0.4421423757327669,-0.6973374715440008,-0.10783482408621492,-0.6471646239000138,0.12793065067898163,-0.6967186662537695,0.4046824292676673,-0.8148947729158078,-0.04172271891686427,0.6782329983125268
0.48147219811158504,-1.4092388058173735,0.9638295394629818,1.1036967603135428,-0.0344843151612944,-0.7199094859727417,0.13012499866626864,-0.08194382392604836,0.41505142583328797,-1.7089507523434369,-0.006676956986468004,0.6557438524302001
0.6857900311902122,0.46433735574188517,-0.5359337922950699,0.2639507799051366,-0.0344843151612944,-0.7199094859727417,0.13012499866626864,-0.24401488088246046,-1.242078629775744,-0.3678667832019933,-0.2673298113437899,0.7211102550927979
0.6384748994311333,0.21538775525805265,0.36482773604615737,0.8247453674493682,-0.19236615058396045,-0.3953655138016228,-0.27457811054361775,0.3166491584854125,0.13926557810961018,0.07916120651182118,-0.29470931285191193,0.9486832980505138
-0.6454550026949705,0.09693963633383128,-1.659076576983515,-0.8049330254765374,-0.24665721516329536,-0.582528708859876,-0.2872064756697854,-0.6957178605361382,0.1481118649237501,-0.8148947729158078,-0.29470931285191193,0.9486832980505138
0.4445039544449182,-1.5701404779733472,0.3403982188703493,-0.21735882585264757,-0.21971527012441672,-0.582528708859876,-0.22543622036560443,0.37198064707427203,-1.3734643915020348,-0.3678667832019933,-0.012152857288092494,0.9539392014169457
0.5786865021383489,-1.6628553365244256,-0.8445288041386758,1.0411587265930555,-0.25997676727388,-0.23330271596466945,-0.22543622036560443,-0.14467219793224165,0.1903105459799594,-1.2619227626296223,-0.012152857288092494,0.9539392014169457
