svc_cpu_use,svc_cpu_thr,svc_net_use,svc_disk_use,system_cpu_use,system_cpu_sat,system_net_use,system_net_sat,system_disk_sat,system_disk_io,svc_req_size,svc_resp_size,svc_pods,svc_req_rate,ltcy
2.07,0.64,0.8971906471252441,0.062395944595336914,8.32,6.0945,14.730339345932007,0.0,0.98,0.02,0.027075214385986326,0.22894460678100587,8.0,22.44,0.96
2.32,0.7,0.7067316436767578,0.04645956039428711,8.36,5.738833333333333,14.853772249221802,0.0,0.98,0.02,0.03191837310791015,0.01661604881286621,8.0,20.67,1.11
0.78,0.59,0.6148497486114501,0.1081999397277832,8.29,5.738833333333333,14.537500553131103,0.0,0.98,0.02,0.023541374206542967,0.22178016662597655,12.0,20.38,1.27
1.73,0.18,0.540442361831665,0.06956974029541016,8.32,5.490333333333334,14.667387590408325,0.0,0.98,0.02,0.024393024444580077,0.19960432052612304,12.0,19.62,1.27
1.63,0.03,0.8149516677856445,0.04969875335693359,8.32,5.490333333333334,14.740626811981201,0.0,0.98,0.02,0.02768244743347168,0.21892494201660156,6.0,19.62,1.43
2.04,0.66,0.8281757545471191,0.04637726783752441,8.36,5.555583333333334,14.740626811981201,0.0,0.98,0.02,0.03254632949829102,0.21921310424804688,8.0,21.24,1.32
2.3,0.46,0.5647860622406006,0.1032103157043457,8.38,5.620833333333334,15.18781759262085,0.0,0.98,0.02,0.029404630661010744,0.22664299011230468,10.0,21.24,0.65
1.74,0.03,0.6932942867279053,0.12680845260620116,8.44,5.361166666666667,15.18781759262085,0.0,0.98,0.02,0.019292774200439452,0.2188906192779541,8.0,22.13,0.67
2.23,0.63,0.842195520401001,0.0608968448638916,8.41,5.361166666666667,15.149036893844604,0.0,0.98,0.01,0.029414587020874024,0.2267315673828125,4.0,23.02,0.67
1.68,0.05,0.3062089443206787,0.053776912689208985,8.41,5.342416666666667,15.11025619506836,0.0,0.98,0.02,0.0287648868560791,0.2166990280151367,14.0,22.07,0.66
1.74,0.75,0.754870491027832,0.9862951374053955,8.29,5.323666666666667,15.003513717651368,0.0,0.98,0.02,0.02883157730102539,0.22143491744995117,10.0,22.07,0.8
1.5,0.76,0.3067391490936279,0.9108281993865966,8.27,5.323666666666667,15.003513717651368,0.0,0.98,0.01,0.023575191497802735,0.017556791305541993,8.0,21.515,0.8
1.35,0.63,0.7263817691802978,0.915689001083374,8.31,5.0945,15.234951634407043,0.0,0.98,0.01,0.02518092155456543,0.20751357078552246,10.0,20.96,1.03
2.02,0.85,0.8945480155944824,0.054883909225463864,8.39,5.254166666666666,15.46638955116272,0.0,0.98,0.01,0.024019432067871094,0.21620104789733888,10.0,21.38,0.96
2.21,0.21,1.0731388187408448,0.020619611740112304,8.45,4.761166666666667,15.46638955116272,0.0,0.98,0.01,0.02978569984436035,0.23434266090393066,10.0,22.89,0.96
1.82,0.68,0.4721461009979248,0.10422669410705566,8.4,4.795833333333333,16.29445743560791,0.0,0.98,0.01,0.02086668014526367,0.018334188461303712,10.0,22.36,0.55
1.57,0.69,0.6385930156707764,0.029650707244873047,8.3,5.583333333333333,15.150921669006348,0.0,0.98,0.01,0.03272719383239746,0.22134108543395997,10.0,22.8,0.55
2.29,0.51,0.7015461826324463,1.0834286212921143,8.3,5.668,14.641150407791137,0.0,0.98,0.01,0.019371633529663087,0.2155349636077881,12.0,20.58,1.66
1.14,0.48,0.664589433670044,1.0529718399047852,8.36,6.4695,14.928051834106446,0.0,0.98,0.01,0.02024688720703125,0.22390512466430665,6.0,21.84,1.66
2.1,0.75,0.9278346920013427,0.09935441017150878,8.37,5.966666666666667,15.401097259521485,0.0,0.98,0.01,0.02376495361328125,0.22502106666564942,12.0,21.84,1.45
1.43,0.77,0.4346933841705322,0.03032599449157715,8.28,5.966666666666667,15.272834777832031,0.0,0.98,0.02,0.0253934383392334,0.005850200653076172,10.0,21.285,1.45
1.29,0.68,0.5866848945617675,0.02840823173522949,8.36,6.494416666666666,15.272834777832031,0.0,0.98,0.02,0.02980534553527832,0.021629905700683592,6.0,20.73,1.33
1.78,0.52,0.9454526424407959,0.056219558715820316,8.36,7.022166666666666,15.614566679000854,0.0,0.98,0.02,0.02178696632385254,0.23050663948059083,14.0,22.67,1.33
1.35,0.78,0.8438190269470215,0.08702350616455078,8.51,7.177833333333334,15.680775728225708,0.0,0.98,0.01,0.024198999404907228,0.234728364944458,12.0,23.8,0.87
1.38,0.83,0.9183136177062988,0.07066777229309082,8.49,7.184666666666667,15.728054428100586,0.0,0.98,0.01,0.024133853912353516,0.23716626167297364,12.0,22.49,0.89
2.39,0.86,0.4654461193084717,0.030854921340942382,8.39,6.834666666666666,15.598237571716309,0.0,0.98,0.01,0.028566293716430664,0.003117523193359375,6.0,22.44,0.66
1.99,0.87,0.27548645973205566,0.11096490859985352,8.39,6.840333333333334,15.782950820922851,0.0,0.98,0.01,0.030691757202148437,0.004608297348022461,12.0,21.27,0.81
1.81,0.85,0.5459126281738281,0.07245016098022461,8.31,6.966666666666667,15.297358598709106,0.0,0.98,0.01,0.011024751663208009,0.20856694221496583,6.0,21.27,0.73
1.18,0.21,0.7133015155792236,0.021263952255249022,8.31,6.563833333333333,15.28943323135376,0.0,0.98,0.01,0.008610048294067384,0.021601829528808594,12.0,20.98,0.73
1.03,0.82,1.0125493621826172,1.2156773567199708,8.38,6.647166666666666,15.325817232131959,0.0,0.98,0.01,0.025250396728515624,0.021431398391723634,12.0,21.82,1.74
1.86,0.71,0.7508681774139404,0.0507783317565918,8.34,6.463166666666666,14.873568639755248,0.0,0.98,0.01,0.014951496124267579,0.01926078796386719,8.0,23.53,0.85
1.94,0.62,0.697497901916504,0.0295416259765625,8.41,6.279166666666667,15.432388076782226,0.0,0.98,0.01,0.015034036636352539,0.019252796173095704,8.0,22.22,0.49
1.49,0.7,0.7597188472747802,0.03585511207580566,8.51,6.565333333333333,15.63305212020874,0.0,0.98,0.01,0.02889073371887207,0.2412366771697998,12.0,22.22,0.7
0.97,0.75,1.0956336402893065,1.1401137161254882,8.57,6.2805,16.853841037750243,0.0,0.98,0.01,0.023080596923828123,0.21961050033569335,12.0,21.946666666666665,0.84
0.57,0.68,1.2721573829650878,0.026014232635498048,8.55,6.2805,16.853841037750243,0.0,0.98,0.01,0.024507789611816405,0.21818002700805664,8.0,21.673333333333332,0.87
0.87,0.72,1.1831159687042236,0.07691234588623047,8.39,6.253416666666666,15.675837478637696,0.0,0.98,0.01,0.02688225746154785,0.019119958877563476,6.0,21.4,1.14
1.5,0.7,1.0644210815429687,0.0252933406829834,8.39,6.226333333333333,15.394916620254516,0.0,0.98,0.01,0.03327635765075684,0.2285188102722168,14.0,20.07,1.55
1.02,0.76,1.0364228343963624,0.1001196002960205,8.34,6.270833333333333,15.360975046157836,0.0,0.98,0.01,0.03366168022155762,0.23169266700744628,12.0,21.31,1.51
0.62,0.53,0.9479888439178467,0.09742335319519042,8.34,6.0055,15.58108078956604,0.0,0.98,0.02,0.034895744323730465,0.23776165008544922,14.0,23.67,0.96
1.38,0.68,0.9855711555480957,2.2734521293640135,8.415,5.9945,15.162166500091553,0.0,0.98,0.02,0.0350214672088623,0.23671456336975097,12.0,22.78,0.7
2.42,0.83,0.9690002536773682,3.2687094402313233,8.49,5.9945,15.162166500091553,0.0,0.98,0.49,0.03510439872741699,0.2173725986480713,12.0,23.46,0.84
1.01,0.51,0.8378558921813964,0.07715755462646484,8.62,6.240333333333334,15.31314468383789,0.0,0.98,0.96,0.03455184936523437,0.23423026084899903,14.0,21.89,0.84
1.51,0.74,1.0235920143127442,0.05217274665832519,8.77,6.129166666666666,15.002136783599854,0.0,0.98,1.96,0.023080387115478516,0.006609220504760743,12.0,22.34,0.99
2.35,0.22,0.49657541275024414,0.09055042266845703,8.64,5.9945,15.57492769241333,0.0,0.98,1.96,0.023243169784545898,0.21682448387145997,10.0,22.34,0.99
1.98,0.01,0.9498389148712159,0.05148160934448242,8.46,6.132000000000001,15.363737449645996,0.0,0.98,0.99,0.03048759460449219,0.23227306365966796,14.0,22.18,0.49
1.54,0.74,0.47520950317382815,0.11584692001342774,8.45,6.318,15.363737449645996,0.0,0.98,0.02,0.026227598190307618,0.24276385307312012,8.0,22.53,0.49
1.48,0.85,0.9981710720062256,0.027298154830932616,8.51,6.477833333333334,15.697904930114746,0.0,0.98,0.02,0.0199808406829834,0.2361949634552002,12.0,23.58,0.72
1.66,0.88,1.0631186962127686,0.03219586372375488,8.49,7.0305,15.80163501739502,0.0,0.98,0.01,0.009879999160766602,0.019927940368652343,12.0,23.6,0.82
2.37,0.66,0.3474789237976074,0.07228955268859863,8.49,6.727833333333334,15.502144327163697,0.0,0.98,0.01,0.03515899658203125,0.23509799003601073,8.0,22.58,0.81
2.32,0.58,0.8446733474731445,0.11522473335266113,8.46,6.727833333333334,15.253664112091064,0.0,0.98,0.01,0.018193912506103516,0.2365650463104248,10.0,20.93,0.91
1.59,0.73,0.9871146583557129,0.12453920364379883,8.46,6.766222222222223,15.253664112091064,0.0,0.98,0.01,0.03087331771850586,0.2311861228942871,10.0,22.42,0.89
1.45,0.75,1.018471326828003,0.06439001083374024,8.48,6.804611111111111,15.602312273979187,0.0,0.98,0.01,0.03054305076599121,0.22798731803894043,12.0,21.47,0.97
1.26,0.84,0.79185378074646,0.054238262176513674,8.47,6.843,15.950960435867309,0.0,0.98,0.01,0.034321107864379884,0.2303919506072998,10.0,22.16,0.89
1.28,0.23,0.8331519412994385,0.11084290504455567,8.44,6.668,15.208376121520995,0.0,0.98,0.01,0.0239707088470459,0.23633376121520996,8.0,21.0,0.96
1.24,0.22,0.779027853012085,0.12053845405578613,8.45,6.668,15.208376121520995,0.0,0.98,0.01,0.024098520278930665,0.2326558303833008,8.0,21.8,1.45
1.45,0.04,1.0101974678039551,0.031750459671020505,8.44,6.716666666666667,11.68028875986735,0.0,0.98,0.01,0.033995866775512695,0.23655852317810058,10.0,21.8,1.51
2.17,0.23,0.28845647811889646,0.009052619934082032,8.44,6.765333333333333,8.152201398213705,0.0,0.98,0.01,0.03509952545166015,0.23277585029602052,12.0,11.255,1.39
0.23,0.1,0.16690821647644044,0.00034021377563476563,7.25,2.590333333333333,4.624114036560059,0.0,0.98,0.01,0.0006272602081298828,0.007673559188842774,18.0,0.71,0.23
0.35,0.08,0.20500755310058594,0.018993644714355468,6.06,2.495833333333333,5.030825414657593,0.0,0.98,0.01,0.0015587806701660156,0.013762617111206054,15.0,1.27,0.22
0.54,0.12,0.18472966194152832,0.02261052131652832,6.06,2.484666666666667,5.030825414657593,0.0,0.98,0.01,0.002636308670043945,0.020142431259155272,12.0,1.98,0.22
0.42,0.12,0.12176050186157227,0.004018268585205078,5.975,2.408333333333333,4.399612216949463,0.0,0.98,0.01,0.0021027374267578126,0.01892228126525879,12.0,1.82,0.24
0.44,0.05,0.15480756759643555,0.002676095962524414,5.89,2.4680000000000004,4.117733173370361,0.0,0.98,0.01,0.0010604381561279297,0.0016524887084960937,12.0,1.82,0.69
0.49,0.1,0.17109722137451172,0.00690256118774414,5.92,2.4680000000000004,4.480454416275024,0.0,0.98,0.01,0.0018059730529785157,0.021191492080688476,18.0,1.91,0.8
0.59,0.15,0.13869913101196288,0.0026786041259765623,5.93,2.6129444444444445,4.556666078567505,0.0,0.98,0.01,0.00116546630859375,0.021254587173461913,18.0,2.09,0.82
0.51,0.12,0.1527030086517334,0.007055997848510742,5.92,2.757888888888889,4.556666078567505,0.0,0.98,0.01,0.0025905513763427733,0.01900515556335449,18.0,1.78,0.75
0.5,0.11,0.1415880298614502,0.0043617916107177735,5.94,2.902833333333333,4.627965691884359,0.0,0.98,0.01,0.0022888946533203124,0.021352720260620118,21.0,2.07,0.53
0.47,0.09,0.1405707550048828,0.007967290878295898,5.93,2.8263333333333334,4.699265305201212,0.0,0.98,0.01,0.0027228546142578124,0.02274235725402832,12.0,2.13,0.21
0.41,0.08,0.16014599800109863,0.009477710723876953,5.94,2.902833333333333,4.770564918518066,0.0,0.98,0.01,0.0020574855804443358,0.02021059989929199,6.0,2.13,0.2
0.41,0.08,0.15377864837646485,0.004723138809204101,5.92,2.9680000000000004,4.890395517349243,0.0,0.98,0.02,0.0018543052673339845,0.019957571029663085,18.0,2.09,0.2
0.55,0.13,0.16676797866821289,0.006000585556030273,5.885,2.8971666666666667,4.62260705947876,0.0,0.98,0.02,0.002064046859741211,0.018332433700561524,18.0,1.8,0.25
0.5,0.14,0.0880433464050293,0.8597212696075439,5.85,2.8971666666666667,4.6565117931365965,0.0,0.98,0.01,0.0004067802429199219,0.02072991371154785,6.0,1.8366666666666667,0.23
0.49,0.13,0.09064154624938965,0.008126659393310547,5.85,2.79025,4.442171096801758,0.0,0.98,0.02,0.0004068565368652344,0.020986242294311522,6.0,1.8733333333333333,0.25
0.32,0.14,0.16327692031860352,0.0012138175964355468,5.84,2.683333333333333,4.48148365020752,0.0,0.98,0.01,0.0019302654266357422,0.0006264209747314453,6.0,1.91,0.25
0.35,0.1,0.22426034927368163,0.0016570854187011718,6.16,2.8930000000000002,5.888091917037964,0.0,0.98,0.01,0.0018190193176269532,0.027387752532958984,15.0,2.69,0.25
0.54,0.07,0.35899617195129396,0.009063816070556641,6.16,2.841666666666667,6.111593246459961,0.0,0.98,0.01,0.004011573791503906,0.03644492149353027,18.0,3.47,0.23
0.7,0.05,0.26758442878723143,0.01681382179260254,6.255,2.841666666666667,6.100432863235474,0.0,0.98,0.01,0.004560708999633789,0.04288798332214355,18.0,4.2,0.23
0.79,0.05,0.26022507667541506,0.014935111999511719,6.35,2.933333333333333,5.888362693786621,0.0,0.98,0.01,0.005407705307006836,0.04249051094055176,18.0,4.0,0.24
0.85,0.04,0.25186906814575194,0.010069055557250977,6.37,2.9361666666666664,6.067945442199707,0.0,0.98,0.01,0.00554224967956543,0.04366579055786133,18.0,4.11,0.25
0.58,0.06,0.23901012420654297,0.018881826400756835,6.37,2.8986666666666663,6.067945442199707,0.0,0.98,0.01,0.005441408157348632,0.041042423248291014,12.0,3.93,0.24
0.61,0.16,0.277048807144165,0.014916963577270508,6.33,2.8986666666666663,5.637813987731934,0.0,0.98,0.01,0.004107646942138672,0.041455535888671874,12.0,4.04,0.25
0.56,0.16,0.23727630615234374,0.010945024490356446,6.29,3.3833333333333333,5.440169105529785,0.0,0.98,0.01,0.004943904876708985,0.03680774688720703,21.0,4.04,0.25
0.71,0.16,0.2596165752410889,0.01174138069152832,6.29,3.3833333333333333,5.334890184402465,0.0,0.98,0.01,0.004556379318237305,0.0367719841003418,21.0,3.9299999999999997,0.57
0.68,0.16,0.27436277389526365,0.004963464736938476,6.26,3.0846666666666667,5.727890167236328,0.0,0.98,0.01,0.005092763900756836,0.040386686325073244,18.0,3.82,0.57
0.58,0.18,0.12424757957458496,0.006027755737304688,6.32,3.177833333333333,5.704419345855713,0.0,0.98,0.01,0.004721622467041015,0.04349430084228516,15.0,4.31,0.53
0.86,0.18,0.19877099990844727,0.004287023544311524,6.37,3.0736666666666665,5.841939741770426,0.0,0.98,0.01,0.004616317749023438,0.04284121513366699,18.0,4.2,0.73
0.34,0.17,0.25015633583068847,0.016857900619506837,6.34,3.1111666666666666,5.97946013768514,0.0,0.98,0.02,0.005270576477050782,0.03761699676513672,18.0,4.2,0.64
0.45,0.2,0.2575566577911377,0.02223860740661621,6.34,3.1111666666666666,6.116980533599854,0.0,0.98,0.02,0.006091766357421875,0.0036515331268310545,15.0,4.02,0.37
0.86,0.1,0.2784921836853027,0.015061779022216797,6.283333333333333,2.918,5.89725664138794,0.0,0.98,0.01,0.0030944347381591797,0.004007129669189453,12.0,4.02,0.22
0.88,0.06,0.1974058246612549,0.012643117904663086,6.226666666666667,2.8388333333333335,5.669018259048462,0.0,0.98,0.01,0.004580974578857422,0.003365640640258789,12.0,4.055,0.25
0.32,0.2,0.2510870170593262,0.017085447311401367,6.17,2.9138333333333337,5.854499139785767,0.0,0.98,0.01,0.006475505828857422,0.04308420181274414,15.0,4.09,0.55
0.72,0.03,0.28306318283081056,0.0215838623046875,6.27,2.9138333333333337,5.9894342041015625,0.0,0.98,0.01,0.004317426681518554,0.003749685287475586,15.0,4.09,0.58
0.47,0.06,0.3005241107940674,0.01527775764465332,6.45,3.020083333333334,7.577518758773803,0.0,0.98,0.01,0.004594478607177734,0.003277120590209961,12.0,4.6175,0.24
0.36,0.07,0.42803698539733886,0.0063146305084228515,6.63,3.1263333333333336,7.577518758773803,0.0,0.98,0.01,0.004233264923095703,0.047867021560668944,12.0,5.145,0.24
0.67,0.05,0.2490973663330078,0.015442628860473633,6.63,3.2325833333333334,8.499211311340332,0.0,0.98,0.01,0.009108047485351562,0.06145261764526367,9.0,5.6725,0.22
1.16,0.21,0.19958535194396973,0.010359878540039063,6.85,3.3388333333333335,7.3041987991333,0.0,0.98,0.01,0.007966060638427735,0.06673724174499512,12.0,6.2,0.22
0.88,0.22,0.18635856628417968,0.012060928344726562,6.69,3.4541666666666666,6.782088527679443,0.0,0.98,0.01,0.0018097400665283204,0.051549863815307614,21.0,5.47,0.82
0.67,0.17,0.2585227394104004,0.023898744583129884,6.78,3.4541666666666666,7.1144367218017575,0.0,0.98,0.01,0.004884557723999023,0.00565495491027832,18.0,5.91,0.77
0.72,0.19,0.30087148666381835,0.018977890014648436,6.74,3.3833333333333333,7.284858150482178,0.0,0.98,0.01,0.005191278457641601,0.0059562397003173825,15.0,6.38,0.24
1.08,0.18,0.3242618370056152,0.0134822940826416,6.7,3.3,7.1943348693847655,0.0,0.98,0.01,0.007820539474487305,0.06556336402893066,18.0,6.09,0.24
0.51,0.27,0.3645098400115967,0.004393653869628906,6.723333333333334,3.2263333333333337,7.591042537689209,0.0,0.98,0.01,0.005249109268188477,0.06022035598754883,15.0,5.73,0.24
0.49,0.24,0.3541280174255371,0.007125654220581055,6.746666666666666,3.1305,7.205449886322022,0.0,0.98,0.02,0.0053455734252929685,0.06135835647583008,18.0,5.73,0.24
0.74,0.18,0.30787083625793454,0.02155076026916504,6.77,3.1305,7.391110000610351,0.0,0.98,0.02,0.00633296012878418,0.002238788604736328,21.0,5.78,0.24
0.75,0.14,0.3339553737640381,0.01579559326171875,6.78,2.9541666666666666,7.391110000610351,0.0,0.98,0.02,0.007331686019897461,0.0056575584411621095,21.0,5.82,0.66
1.09,0.02,0.3242483139038086,0.025631809234619142,6.75,2.9263333333333335,6.867912502288818,0.0,0.98,0.01,0.005728826522827148,0.006064424514770508,15.0,5.96,0.71
0.79,0.05,0.09651337623596191,0.028665771484375,6.75,2.9263333333333335,6.868819513320923,0.0,0.98,0.02,0.0043246841430664065,0.06367730140686036,15.0,5.8,0.86
0.94,0.2,0.27693723678588866,0.012375993728637695,7.21,3.465333333333333,8.4739928150177,0.0,0.98,0.02,0.008294086456298828,0.06702205657958984,15.0,5.82,0.83
0.88,0.17,0.44984840393066405,0.01770646095275879,7.21,3.3388333333333335,8.4739928150177,0.0,0.98,0.46666666666666673,0.008558320999145507,0.06293615341186523,15.0,5.82,0.78
0.96,0.19,0.521859941482544,0.02932689666748047,7.09,3.297166666666667,8.071598677635194,0.0,0.98,0.9133333333333334,0.009049568176269531,0.06678447723388672,15.0,6.6899999999999995,0.44
0.94,0.21,0.32923503875732424,0.03796481132507324,6.97,3.072166666666667,7.669204540252686,0.0,0.98,1.36,0.007855749130249024,0.06847825050354003,18.0,7.56,0.25
1.06,0.2,0.39884774208068846,0.017809734344482422,6.97,3.2611666666666665,7.659146881103515,0.0,0.98,1.36,0.007679176330566406,0.07201706886291503,18.0,7.56,0.24
1.01,0.18,0.39493196487426757,0.007685670852661133,7.085,3.193,7.527698936462403,0.0,0.98,0.01,0.007910032272338868,0.07455293655395508,21.0,7.615,0.24
1.36,0.08,0.3891707420349121,0.016393604278564452,7.2,3.202833333333333,7.527698936462403,0.0,0.98,0.01,0.010504322052001953,0.08318117141723633,15.0,7.67,0.23
1.38,0.24,0.4049320602416992,0.04792834281921387,7.18,3.3805,8.335934343338012,0.0,0.98,0.01,0.010501346588134765,0.08295001029968262,15.0,7.82,0.24
0.75,0.23,0.3933677101135254,0.02575887680053711,7.18,3.3555,8.335934343338012,0.0,0.98,0.01,0.0077123260498046875,0.07718941688537598,12.0,7.71,0.23
0.71,0.19,0.41549890518188476,0.01173079490661621,7.15,3.2083333333333335,8.308554024696349,0.0,0.98,0.01,0.008317298889160156,0.07215873718261719,9.0,7.49,0.24
1.02,0.22,0.47454429626464845,0.025525274276733397,7.15,3.0403333333333333,8.281173706054688,0.0,0.98,0.01,0.011932086944580079,0.08229199409484864,9.0,7.47,0.32
1.03,0.07,0.4752488994598389,0.04442407608032226,7.2,3.115333333333333,8.138947973251343,0.0,0.98,0.01,0.011767568588256836,0.0827949333190918,15.0,7.69,0.29
1.08,0.09,0.37110104560852053,0.02583395004272461,7.19,3.1653333333333333,8.180876626968384,0.0,0.98,0.01,0.01198084831237793,0.08455220222473145,15.0,7.87,0.29
1.28,0.22,0.4456507396697998,0.04038603782653809,7.17,3.359666666666667,8.321323137283326,0.0,0.98,0.01,0.006767444610595703,0.08307133674621582,15.0,8.33,0.22
1.29,0.04,0.39392283439636233,0.01615447998046875,7.16,3.3555,8.083378448486329,0.0,0.98,0.01,0.007869977951049805,0.08847676277160645,18.0,8.58,0.22
1.2,0.04,0.37391674041748046,0.025969572067260742,7.18,3.4833333333333334,8.399409761428833,0.0,0.98,0.01,0.00770273208618164,0.08785433769226074,18.0,8.31,0.23
1.15,0.24,0.38032902717590333,0.01959824562072754,7.16,3.5111666666666665,8.43413607597351,0.0,0.98,0.02,0.012754688262939453,0.008258581161499023,18.0,8.13,0.23
1.12,0.22,0.42922541618347165,0.034625368118286134,7.31,3.808333333333333,9.895744066238404,0.0,0.98,0.01,0.010606155395507813,0.007953929901123046,12.0,7.58,0.23
1.04,0.19,0.5791983127593994,0.011308689117431641,7.28,3.6013333333333337,9.420649995803833,0.0,0.98,0.01,0.008928184509277343,0.008359737396240234,18.0,8.18,0.23
1.19,0.23,0.5625638103485108,0.021122264862060546,7.44,3.6013333333333337,9.676948146820068,0.0,0.98,0.02,0.011488704681396485,0.008671321868896485,21.0,8.42,0.25
1.34,0.26,0.432206392288208,0.031011953353881835,7.43,3.5992500000000005,8.913022890090943,0.0,0.98,0.02,0.010214166641235351,0.09070376396179199,15.0,9.29,0.24
1.22,0.06,0.45847249031066895,0.04996166229248047,7.48,3.597166666666667,8.913022890090943,0.0,0.98,0.01,0.009589118957519531,0.09184969902038574,21.0,9.33,0.25
1.22,0.08,0.4737825775146484,0.029258670806884764,7.32,3.7416666666666667,8.84786497592926,0.0,0.98,0.01,0.012337608337402344,0.09234172821044923,18.0,9.31,0.24
0.89,0.21,0.41767909049987795,0.03352195739746094,7.22,3.6055,8.782707061767578,0.0,0.98,0.01,0.009825973510742188,0.08895318984985351,18.0,8.89,0.56
1.04,0.16,0.3679706859588623,0.013573007583618164,7.31,3.3528333333333333,8.574409141540528,0.0,0.98,0.01,0.00550663948059082,0.08926958084106446,21.0,8.89,0.51
1.0,0.18,0.3715230369567871,0.012712860107421875,7.39,3.547166666666667,8.867200469970703,0.0,0.98,0.01,0.0055626964569091795,0.09593368530273437,21.0,9.073333333333334,0.39
1.52,0.27,0.47858108520507814,0.004815797805786132,7.48,3.4805,8.867200469970703,0.0,0.98,0.01,0.008491544723510743,0.09734238624572754,21.0,9.256666666666666,0.24
0.82,0.23,0.342061824798584,0.02357595443725586,7.39,3.4805,9.113213376998901,0.0,0.98,0.01,0.0102294921875,0.09981149673461914,15.0,9.44,0.24
0.39,0.07,0.4719278430938721,0.0206735897064209,7.31,3.332,8.487058868408203,0.0,0.98,0.01,0.009302072525024414,0.09583646774291993,18.0,9.36,0.24
0.74,0.21,0.26577154159545896,0.03457562446594238,7.4,3.3236666666666665,8.791005964279174,0.0,0.98,0.01,0.00970233917236328,0.0944669246673584,15.0,10.2,0.64
1.35,0.23,0.4075589561462402,0.024039525985717774,7.53,2.7388333333333335,9.607109661102294,0.0,0.98,0.01,0.01316549301147461,0.09652868270874024,18.0,10.09,0.24
1.24,0.21,0.40691905975341797,0.03396676063537598,7.42,2.7388333333333335,9.255989770889283,0.0,0.98,0.01,0.008415203094482421,0.09240776062011719,18.0,9.62,0.23
0.75,0.09,0.2329466724395752,0.043778209686279296,7.34,2.791166666666667,8.846239700317383,0.0,0.98,0.01,0.006464700698852539,0.091146240234375,15.0,8.76,0.24
1.16,0.22,0.3816091156005859,0.022964115142822265,7.38,2.8435,8.846239700317383,0.0,0.98,0.02,0.01154468536376953,0.08879862785339356,18.0,8.93,0.24
1.21,0.04,0.4826307773590088,0.03598749160766602,7.38,2.8958333333333335,9.311140594482422,0.0,0.98,0.02,0.008317890167236329,0.0009057426452636719,21.0,8.93,0.25
1.25,0.23,0.5402705097198486,0.03650257110595703,7.536666666666666,2.7944999999999998,9.66290389060974,0.0,0.98,0.02,0.008778810501098633,0.0009641265869140625,21.0,9.475,0.24
0.73,0.07,0.28153157234191895,0.030538053512573243,7.693333333333333,2.8763333333333336,10.960347270965576,0.0,0.98,0.02,0.01598248481750488,0.007908620834350587,12.0,10.02,0.23
1.43,0.21,0.2983516025543213,0.01815561294555664,7.85,2.9166666666666665,10.960347270965576,0.0,0.98,0.02,0.014817523956298827,0.11473811149597168,15.0,10.56,0.25
0.88,0.05,0.4434575843811035,0.03333720207214355,7.77,2.793,10.810294604301452,0.0,0.98,0.02,0.00963338851928711,0.11532523155212403,12.0,10.56,0.66
0.88,0.04,0.5809556770324708,0.05733286857604981,7.74,2.7319999999999998,10.660241937637329,0.0,0.98,0.02,0.009721851348876953,0.11463930130004883,12.0,10.67,0.77
1.13,0.05,0.6362822532653809,0.030874786376953126,7.75,2.7319999999999998,10.510189270973205,0.0,0.98,0.01,0.00888326644897461,0.11137598037719726,12.0,10.78,0.77
1.16,0.09,0.6212279796600342,0.027544851303100585,7.89,2.9361666666666664,10.360136604309082,0.0,0.98,0.01,0.014973974227905274,0.11313750267028809,18.0,11.04,0.24
1.2,0.1,0.6546476173400879,0.03976470947265625,7.8,2.6736666666666666,10.44826647758484,0.0,0.98,0.013333333333333334,0.015436458587646484,0.11552994728088378,18.0,11.69,0.24
1.09,0.08,0.7011767578125,0.0385307502746582,7.8,2.754166666666667,10.660978231430054,0.0,0.98,0.016666666666666666,0.010089244842529297,0.11819275856018066,18.0,11.87,0.24
1.18,0.3,0.18349513053894043,0.05654376029968262,7.87,2.754166666666667,10.763679523468017,0.0,0.98,0.02,0.009493694305419922,0.11963202476501465,18.0,11.8,0.66
1.19,0.04,0.21742573738098145,0.023476133346557616,7.87,3.027833333333333,10.763679523468017,0.0,0.98,0.02,0.017621374130249022,0.11958300590515136,15.0,11.31,0.68
1.21,0.05,0.5087038707733155,0.03566476821899414,7.805,3.025,10.530957638422647,0.0,0.98,0.015,0.01803506851196289,0.12340195655822754,15.0,11.49,0.25
1.72,0.14,0.5406661224365235,0.0445884895324707,7.74,3.025,10.298235753377279,0.0,0.98,0.01,0.014679813385009765,0.12281465530395508,21.0,11.6,0.25
1.14,0.15,0.24686705589294433,0.03698718070983887,7.62,3.4791666666666665,10.065513868331909,0.0,0.98,0.01,0.0080169677734375,0.10321648597717285,12.0,10.82,1.21
0.96,0.05,0.48143423080444336,0.06275975227355957,7.62,3.8388333333333335,10.221185026168824,0.0,0.98,0.01,0.014285697937011718,0.10862038612365722,6.0,10.36,1.25
1.12,0.09,0.4496598625183105,0.014349555969238282,7.9,3.8388333333333335,10.733337020874023,0.0,0.98,0.01,0.013408660888671875,0.11905491828918457,18.0,11.49,0.9
1.08,0.09,0.49913423538208007,0.0184676456451416,7.88,3.7763333333333335,10.879113807678223,0.0,0.98,0.01,0.013857507705688476,0.12238822937011719,18.0,11.8,0.36
