name,ztime,service,value
containers_count,2020-02-28 18:40:02,cartservice,1
containers_count,2020-02-28 18:39:47,cartservice,1
containers_count,2020-02-28 18:39:32,cartservice,1
containers_count,2020-02-28 18:39:17,cartservice,1
containers_count,2020-02-28 18:39:02,cartservice,1
containers_count,2020-02-28 18:38:32,cartservice,1
containers_count,2020-02-28 18:38:17,cartservice,1
containers_count,2020-02-28 18:38:02,cartservice,1
containers_count,2020-02-28 18:37:47,cartservice,1
containers_count,2020-02-28 18:37:32,cartservice,1
containers_count,2020-02-28 18:37:17,cartservice,1
containers_count,2020-02-28 18:37:02,cartservice,1
containers_count,2020-02-28 18:36:32,cartservice,1
containers_count,2020-02-28 18:36:17,cartservice,1
containers_count,2020-02-28 18:35:47,cartservice,1
containers_count,2020-02-28 18:35:32,cartservice,1
containers_count,2020-02-28 18:34:32,cartservice,1
containers_count,2020-02-28 18:34:17,cartservice,1
containers_count,2020-02-28 18:33:47,cartservice,1
containers_count,2020-02-28 18:33:32,cartservice,1
containers_count,2020-02-28 18:33:02,cartservice,1
containers_count,2020-02-28 18:32:47,cartservice,1
containers_count,2020-02-28 18:32:32,cartservice,1
containers_count,2020-02-28 18:32:17,cartservice,1
containers_count,2020-02-28 18:32:02,cartservice,1
containers_count,2020-02-28 18:31:47,cartservice,1
containers_count,2020-02-28 18:31:17,cartservice,1
containers_count,2020-02-28 18:30:32,cartservice,NaN
containers_count,2020-02-28 18:30:17,cartservice,1
containers_count,2020-02-28 18:30:02,cartservice,1
containers_count,2020-02-28 18:29:47,cartservice,1
containers_count,2020-02-28 18:29:17,cartservice,1
containers_count,2020-02-28 18:28:47,cartservice,1
containers_count,2020-02-28 18:28:32,cartservice,1
containers_count,2020-02-28 18:28:17,cartservice,1
containers_count,2020-02-28 18:28:02,cartservice,NaN
containers_count,2020-02-28 18:27:47,cartservice,1
containers_count,2020-02-28 18:27:32,cartservice,1
containers_count,2020-02-28 18:27:17,cartservice,1
containers_count,2020-02-28 18:27:02,cartservice,1
containers_count,2020-02-28 18:26:47,cartservice,1
containers_count,2020-02-28 18:26:17,cartservice,1
containers_count,2020-02-28 18:25:47,cartservice,1
containers_count,2020-02-28 18:25:32,cartservice,1
containers_count,2020-02-28 18:25:17,cartservice,1
containers_count,2020-02-28 18:24:47,cartservice,1
containers_count,2020-02-28 18:24:17,cartservice,1
containers_count,2020-02-28 18:24:02,cartservice,1
containers_count,2020-02-28 18:23:47,cartservice,1
containers_count,2020-02-28 18:23:32,cartservice,1
containers_count,2020-02-28 18:23:17,cartservice,1
containers_count,2020-02-28 18:23:02,cartservice,1
containers_count,2020-02-28 18:22:32,cartservice,1
containers_count,2020-02-28 18:22:17,cartservice,1
containers_count,2020-02-28 18:22:02,cartservice,1
containers_count,2020-02-28 18:21:47,cartservice,1
containers_count,2020-02-28 18:21:17,cartservice,1
