name,ztime,service,value
service_req_total,2020-02-28 09:28:53,checkoutservice,5
service_req_total,2020-02-28 09:28:38,checkoutservice,5
service_req_total,2020-02-28 09:28:23,checkoutservice,5
service_req_total,2020-02-28 09:28:08,checkoutservice,5
service_req_total,2020-02-28 09:27:53,checkoutservice,5
service_req_total,2020-02-28 09:27:38,checkoutservice,5
service_req_total,2020-02-28 09:27:23,checkoutservice,5
service_req_total,2020-02-28 09:27:08,checkoutservice,5
service_req_total,2020-02-28 09:26:53,checkoutservice,5
service_req_total,2020-02-28 09:26:23,checkoutservice,5
service_req_total,2020-02-28 09:26:08,checkoutservice,5
service_req_total,2020-02-28 09:25:53,checkoutservice,5
service_req_total,2020-02-28 09:25:23,checkoutservice,5
service_req_total,2020-02-28 09:25:08,checkoutservice,5
service_req_total,2020-02-28 09:24:53,checkoutservice,5
service_req_total,2020-02-28 09:24:38,checkoutservice,5
service_req_total,2020-02-28 09:24:23,checkoutservice,5
service_req_total,2020-02-28 09:23:53,checkoutservice,5
service_req_total,2020-02-28 09:23:38,checkoutservice,5
service_req_total,2020-02-28 09:23:23,checkoutservice,5
service_req_total,2020-02-28 09:23:08,checkoutservice,5
service_req_total,2020-02-28 09:22:53,checkoutservice,5
service_req_total,2020-02-28 09:22:38,checkoutservice,5
service_req_total,2020-02-28 09:22:23,checkoutservice,5
service_req_total,2020-02-28 09:18:08,checkoutservice,NaN
service_req_total,2020-02-28 09:17:53,checkoutservice,1
service_req_total,2020-02-28 09:17:38,checkoutservice,1
service_req_total,2020-02-28 09:17:23,checkoutservice,1
service_req_total,2020-02-28 09:17:08,checkoutservice,1
service_req_total,2020-02-28 09:16:53,checkoutservice,1
service_req_total,2020-02-28 09:16:38,checkoutservice,1
service_req_total,2020-02-28 09:16:23,checkoutservice,1
service_req_total,2020-02-28 09:16:08,checkoutservice,1
service_req_total,2020-02-28 09:15:53,checkoutservice,1
service_req_total,2020-02-28 09:15:38,checkoutservice,1
service_req_total,2020-02-28 09:15:23,checkoutservice,1
service_req_total,2020-02-28 09:15:08,checkoutservice,1
service_req_total,2020-02-28 09:14:53,checkoutservice,1
service_req_total,2020-02-28 09:14:38,checkoutservice,1
service_req_total,2020-02-28 09:14:23,checkoutservice,1
service_req_total,2020-02-28 09:14:08,checkoutservice,1
service_req_total,2020-02-28 09:13:53,checkoutservice,1
service_req_total,2020-02-28 09:13:38,checkoutservice,1
service_req_total,2020-02-28 09:13:23,checkoutservice,1
service_req_total,2020-02-28 09:13:08,checkoutservice,1
service_req_total,2020-02-28 09:12:53,checkoutservice,1
service_req_total,2020-02-28 09:12:38,checkoutservice,1
service_req_total,2020-02-28 09:12:23,checkoutservice,1
service_req_total,2020-02-28 09:12:08,checkoutservice,1
service_req_total,2020-02-28 09:11:53,checkoutservice,1
service_req_total,2020-02-28 09:11:38,checkoutservice,1
service_req_total,2020-02-28 09:11:23,checkoutservice,1
service_req_total,2020-02-28 09:08:08,checkoutservice,NaN
service_req_total,2020-02-28 09:07:53,checkoutservice,1
service_req_total,2020-02-28 09:07:38,checkoutservice,1
service_req_total,2020-02-28 09:07:23,checkoutservice,1
service_req_total,2020-02-28 09:07:08,checkoutservice,1
service_req_total,2020-02-28 09:06:53,checkoutservice,1
service_req_total,2020-02-28 09:06:38,checkoutservice,1
service_req_total,2020-02-28 09:06:23,checkoutservice,1
service_req_total,2020-02-28 09:06:08,checkoutservice,1
service_req_total,2020-02-28 09:05:53,checkoutservice,1
service_req_total,2020-02-28 09:05:38,checkoutservice,1
service_req_total,2020-02-28 09:05:23,checkoutservice,1
service_req_total,2020-02-28 09:05:08,checkoutservice,1
service_req_total,2020-02-28 09:04:53,checkoutservice,1
service_req_total,2020-02-28 09:04:38,checkoutservice,1
service_req_total,2020-02-28 09:04:23,checkoutservice,1
service_req_total,2020-02-28 09:04:08,checkoutservice,1
service_req_total,2020-02-28 09:03:53,checkoutservice,1
service_req_total,2020-02-28 09:03:38,checkoutservice,1
service_req_total,2020-02-28 09:03:23,checkoutservice,1
service_req_total,2020-02-28 09:03:08,checkoutservice,1
service_req_total,2020-02-28 09:02:53,checkoutservice,1
service_req_total,2020-02-28 09:02:38,checkoutservice,1
service_req_total,2020-02-28 09:02:23,checkoutservice,1
service_req_total,2020-02-28 09:02:08,checkoutservice,1
service_req_total,2020-02-28 09:01:53,checkoutservice,1
service_req_total,2020-02-28 09:01:38,checkoutservice,1
service_req_total,2020-02-28 09:01:23,checkoutservice,1
service_req_total,2020-02-28 09:01:08,checkoutservice,1
service_req_total,2020-02-28 09:00:53,checkoutservice,1
service_req_total,2020-02-28 09:00:38,checkoutservice,1
service_req_total,2020-02-28 09:00:23,checkoutservice,1
service_req_total,2020-02-28 09:00:08,checkoutservice,1
service_req_total,2020-02-28 08:59:53,checkoutservice,1
service_req_total,2020-02-28 08:59:38,checkoutservice,1
service_req_total,2020-02-28 08:59:23,checkoutservice,1
service_req_total,2020-02-28 08:59:08,checkoutservice,1
service_req_total,2020-02-28 08:58:53,checkoutservice,1
service_req_total,2020-02-28 08:58:38,checkoutservice,1
service_req_total,2020-02-28 08:58:23,checkoutservice,1
service_req_total,2020-02-28 08:58:08,checkoutservice,1
service_req_total,2020-02-28 08:57:53,checkoutservice,1
service_req_total,2020-02-28 08:57:38,checkoutservice,1
service_req_total,2020-02-28 08:57:23,checkoutservice,1
service_req_total,2020-02-28 08:57:08,checkoutservice,1
service_req_total,2020-02-28 08:56:53,checkoutservice,1
service_req_total,2020-02-28 08:56:38,checkoutservice,1
service_req_total,2020-02-28 08:56:23,checkoutservice,1
service_req_total,2020-02-28 08:56:08,checkoutservice,1
service_req_total,2020-02-28 08:55:53,checkoutservice,1
service_req_total,2020-02-28 08:55:38,checkoutservice,1
service_req_total,2020-02-28 08:55:23,checkoutservice,1
