date,value,metric
2020-02-27 22:49:50,3191.5633122861664,service_cpu_sat
2020-02-27 22:49:51,3965.5954075861664,service_cpu_sat
2020-02-27 22:49:52,8644.9282661265,service_cpu_sat
2020-02-27 22:49:53,8644.9282661265,service_cpu_sat
2020-02-27 22:49:54,8644.9282661265,service_cpu_sat
2020-02-27 22:49:55,6920.3016191355,service_cpu_sat
2020-02-27 22:49:56,7921.448996618499,service_cpu_sat
2020-02-27 22:49:57,10032.432844045503,service_cpu_sat
2020-02-27 22:49:58,9763.064313113502,service_cpu_sat
2020-02-27 22:49:59,9779.605651838503,service_cpu_sat
2020-02-27 22:50:00,9779.605651838503,service_cpu_sat
2020-02-27 22:50:01,10946.5982104415,service_cpu_sat
2020-02-27 22:50:02,11819.870955193,service_cpu_sat
2020-02-27 22:50:03,11551.434421106,service_cpu_sat
2020-02-27 22:50:04,1415.788817347,service_cpu_sat
2020-02-27 22:50:05,550.697393882,service_cpu_sat
2020-02-27 22:50:06,2027.7046423559998,service_cpu_sat
2020-02-27 22:50:07,2239.7049162005,service_cpu_sat
2020-02-27 22:50:08,6146.567524219,service_cpu_sat
2020-02-27 22:50:09,7860.844848668,service_cpu_sat
2020-02-27 22:50:10,8884.064658455,service_cpu_sat
2020-02-27 22:50:11,7456.718021146,service_cpu_sat
2020-02-27 22:50:12,12241.701912742334,service_cpu_sat
2020-02-27 22:50:13,2292.7794047388334,service_cpu_sat
2020-02-27 22:50:14,11587.455267833335,service_cpu_sat
2020-02-27 22:50:15,8570.602627947335,service_cpu_sat
2020-02-27 22:50:16,5325.5360861595,service_cpu_sat
2020-02-27 22:50:17,4445.521281783001,service_cpu_sat
2020-02-27 22:50:18,4429.773917935001,service_cpu_sat
2020-02-27 22:50:19,4540.1341736245,service_cpu_sat
2020-02-27 22:50:20,2528.8043399974995,service_cpu_sat
2020-02-27 22:50:21,6190.5149510579995,service_cpu_sat
2020-02-27 22:50:22,5477.833359343333,service_cpu_sat
2020-02-27 22:50:23,3985.712978786833,service_cpu_sat
2020-02-27 22:50:24,7080.705787257333,service_cpu_sat
2020-02-27 22:50:25,6949.5401656888325,service_cpu_sat
2020-02-27 22:50:26,7069.862825473999,service_cpu_sat
2020-02-27 22:50:27,1633.6560594100001,service_cpu_sat
2020-02-27 22:50:28,8312.577997373,service_cpu_sat
2020-02-27 22:50:29,10580.929156557,service_cpu_sat
2020-02-27 22:50:30,8494.197116168,service_cpu_sat
2020-02-27 22:50:31,3021.427282672,service_cpu_sat
2020-02-27 22:50:32,8601.308586457999,service_cpu_sat
2020-02-27 22:50:33,8775.969161997917,service_cpu_sat
2020-02-27 22:50:34,7882.392007340668,service_cpu_sat
2020-02-27 22:50:35,6475.396187178,service_cpu_sat
2020-02-27 22:50:36,3959.8271666255005,service_cpu_sat
2020-02-27 22:50:37,2707.663216886,service_cpu_sat
2020-02-27 22:50:38,2754.490232985,service_cpu_sat
2020-02-27 22:50:39,1402.4309107689999,service_cpu_sat
2020-02-27 22:50:40,8256.556937028,service_cpu_sat
2020-02-27 22:50:41,7987.862449874,service_cpu_sat
2020-02-27 22:50:42,13565.089256690999,service_cpu_sat
2020-02-27 22:50:43,14123.993414483997,service_cpu_sat
2020-02-27 22:50:44,9189.360942177,service_cpu_sat
2020-02-27 22:50:45,8951.673750033,service_cpu_sat
2020-02-27 22:50:46,10130.387041899,service_cpu_sat
2020-02-27 22:50:47,7870.1385193395,service_cpu_sat
2020-02-27 22:50:48,10141.7197486585,service_cpu_sat
2020-02-27 22:50:49,8744.749076076998,service_cpu_sat
2020-02-27 22:50:50,8390.632691543498,service_cpu_sat
2020-02-27 22:50:51,10899.725996968335,service_cpu_sat
2020-02-27 22:50:52,10899.725996968335,service_cpu_sat
2020-02-27 22:50:53,4167.24089476,service_cpu_sat
2020-02-27 22:50:54,4167.24089476,service_cpu_sat
2020-02-27 22:50:55,3943.261208346,service_cpu_sat
2020-02-27 22:50:56,1889.4946971890001,service_cpu_sat
2020-02-27 22:50:57,1151.1884918076667,service_cpu_sat
2020-02-27 22:50:58,8267.053083936666,service_cpu_sat
2020-02-27 22:50:59,9209.739589290002,service_cpu_sat
2020-02-27 22:51:00,9672.272957489,service_cpu_sat
2020-02-27 22:51:01,11662.949944811999,service_cpu_sat
2020-02-27 22:51:02,14246.471267948999,service_cpu_sat
2020-02-27 22:51:03,13507.281170905,service_cpu_sat
2020-02-27 22:51:04,7366.017110244332,service_cpu_sat
2020-02-27 22:51:05,5731.22071589,service_cpu_sat
2020-02-27 22:51:06,6326.574268797,service_cpu_sat
2020-02-27 22:51:07,4157.4004873145,service_cpu_sat
2020-02-27 22:51:08,4602.5883310035,service_cpu_sat
2020-02-27 22:51:09,3765.7543305964996,service_cpu_sat
2020-02-27 22:51:10,2650.8260906806663,service_cpu_sat
2020-02-27 22:51:11,2650.8260906806663,service_cpu_sat
2020-02-27 22:51:12,2029.2074931598333,service_cpu_sat
2020-02-27 22:51:13,2221.9214313263333,service_cpu_sat
2020-02-27 22:51:14,5014.631621005667,service_cpu_sat
2020-02-27 22:51:15,7349.070657359666,service_cpu_sat
2020-02-27 22:51:16,14175.547021362,service_cpu_sat
2020-02-27 22:51:17,14593.818088717002,service_cpu_sat
2020-02-27 22:51:18,7774.009169368,service_cpu_sat
2020-02-27 22:51:19,7310.287300438999,service_cpu_sat
2020-02-27 22:51:20,6733.674290321,service_cpu_sat
2020-02-27 22:51:21,8258.057821321001,service_cpu_sat
2020-02-27 22:51:22,12594.876722719002,service_cpu_sat
2020-02-27 22:51:23,8979.322162099,service_cpu_sat
2020-02-27 22:51:24,4779.798835111666,service_cpu_sat
2020-02-27 22:51:25,1756.7169285256664,service_cpu_sat
2020-02-27 22:51:26,1779.6403059056665,service_cpu_sat
2020-02-27 22:51:27,3324.739845489666,service_cpu_sat
2020-02-27 22:51:28,3264.9099914096664,service_cpu_sat
2020-02-27 22:51:29,2039.8459919936665,service_cpu_sat
2020-02-27 22:51:30,2039.8459919936665,service_cpu_sat
2020-02-27 22:51:31,2496.782988411667,service_cpu_sat
2020-02-27 22:51:32,9826.6222846895,service_cpu_sat
2020-02-27 22:51:33,6986.3672533134995,service_cpu_sat
2020-02-27 22:51:34,4846.371715497,service_cpu_sat
2020-02-27 22:51:35,5036.465089187166,service_cpu_sat
2020-02-27 22:51:36,4910.229489236667,service_cpu_sat
2020-02-27 22:51:37,9564.078044005168,service_cpu_sat
2020-02-27 22:51:38,11667.6126251545,service_cpu_sat
2020-02-27 22:51:39,11696.8906887885,service_cpu_sat
2020-02-27 22:51:40,6225.8454752855,service_cpu_sat
2020-02-27 22:51:41,6364.1950706195,service_cpu_sat
2020-02-27 22:51:42,6364.1950706195,service_cpu_sat
2020-02-27 22:51:43,4600.263628338,service_cpu_sat
2020-02-27 22:51:44,7225.000356526,service_cpu_sat
2020-02-27 22:51:45,5180.689524981,service_cpu_sat
2020-02-27 22:51:46,5459.520353043999,service_cpu_sat
2020-02-27 22:51:47,5718.884128968666,service_cpu_sat
2020-02-27 22:51:48,3422.431421487167,service_cpu_sat
2020-02-27 22:51:49,3957.8636822011667,service_cpu_sat
2020-02-27 22:51:50,3561.9608018491663,service_cpu_sat
2020-02-27 22:51:51,3263.2651955584997,service_cpu_sat
2020-02-27 22:51:52,9074.0803670465,service_cpu_sat
2020-02-27 22:51:53,8314.326774467501,service_cpu_sat
2020-02-27 22:51:54,2244.9441114504993,service_cpu_sat
2020-02-27 22:51:55,3033.4652994485,service_cpu_sat
2020-02-27 22:51:56,4005.7047582885,service_cpu_sat
2020-02-27 22:51:57,6126.413545804,service_cpu_sat
2020-02-27 22:51:58,10128.414962254,service_cpu_sat
