date,value,metric
2020-02-27 22:51:36,744999111.25,service_net_usage
2020-02-27 22:51:37,671206784.0,service_net_usage
2020-02-27 22:51:38,671206784.0,service_net_usage
2020-02-27 22:51:39,671206784.0,service_net_usage
2020-02-27 22:51:40,671206784.0,service_net_usage
2020-02-27 22:51:41,671206784.0,service_net_usage
2020-02-27 22:51:42,671206784.0,service_net_usage
2020-02-27 22:51:43,671206784.0,service_net_usage
2020-02-27 22:51:44,641718709.0,service_net_usage
2020-02-27 22:51:45,657582623.0,service_net_usage
2020-02-27 22:51:46,724562663.5,service_net_usage
2020-02-27 22:51:47,1143638849.0,service_net_usage
2020-02-27 22:51:48,541253510.5,service_net_usage
2020-02-27 22:51:49,490960406.0,service_net_usage
2020-02-27 22:51:50,491239935.5,service_net_usage
2020-02-27 22:51:51,487774984.0,service_net_usage
2020-02-27 22:51:52,487774984.0,service_net_usage
2020-02-27 22:51:53,487774984.0,service_net_usage
2020-02-27 22:51:54,487774984.0,service_net_usage
2020-02-27 22:51:55,573053753.5,service_net_usage
2020-02-27 22:51:56,611207695.5,service_net_usage
2020-02-27 22:51:57,611207695.5,service_net_usage
2020-02-27 22:51:58,805539876.5,service_net_usage
2020-02-27 22:51:59,805539876.5,service_net_usage
2020-02-27 22:52:00,701764398.0,service_net_usage
2020-02-27 22:52:01,701764398.0,service_net_usage
2020-02-27 22:52:02,603495190.5,service_net_usage
2020-02-27 22:52:03,559980628.5,service_net_usage
2020-02-27 22:52:04,646018701.5,service_net_usage
2020-02-27 22:52:05,787122227.0,service_net_usage
2020-02-27 22:52:06,884635166.5,service_net_usage
2020-02-27 22:52:07,1032848274.0,service_net_usage
2020-02-27 22:52:08,914696504.0,service_net_usage
2020-02-27 22:52:09,928733585.5,service_net_usage
2020-02-27 22:52:10,1034793289.5,service_net_usage
2020-02-27 22:52:11,1034793289.5,service_net_usage
2020-02-27 22:52:12,947129809.0,service_net_usage
2020-02-27 22:52:13,947129809.0,service_net_usage
2020-02-27 22:52:14,781953827.5,service_net_usage
2020-02-27 22:52:15,781953827.5,service_net_usage
2020-02-27 22:52:16,789504219.25,service_net_usage
2020-02-27 22:52:17,685717863.25,service_net_usage
2020-02-27 22:52:18,678416088.0833334,service_net_usage
2020-02-27 22:52:19,687141854.3333334,service_net_usage
2020-02-27 22:52:20,683314876.3333334,service_net_usage
2020-02-27 22:52:21,683314876.3333334,service_net_usage
2020-02-27 22:52:22,690604111.0,service_net_usage
2020-02-27 22:52:23,711549697.5,service_net_usage
2020-02-27 22:52:24,857694099.8333334,service_net_usage
2020-02-27 22:52:25,857694099.8333334,service_net_usage
2020-02-27 22:52:26,857694099.8333334,service_net_usage
2020-02-27 22:52:27,1279378178.8333335,service_net_usage
2020-02-27 22:52:28,1279378178.8333335,service_net_usage
2020-02-27 22:52:29,1354097351.8333335,service_net_usage
2020-02-27 22:52:30,949934662.8333334,service_net_usage
2020-02-27 22:52:31,934497038.3333334,service_net_usage
2020-02-27 22:52:32,862987709.1666666,service_net_usage
2020-02-27 22:52:33,861194204.1666666,service_net_usage
2020-02-27 22:52:34,862353734.8333333,service_net_usage
2020-02-27 22:52:35,789570173.0,service_net_usage
2020-02-27 22:52:36,823145311.3333333,service_net_usage
2020-02-27 22:52:37,705470669.5,service_net_usage
2020-02-27 22:52:38,705470669.5,service_net_usage
