"variable","time","val"
system_disk_io,2020-02-17 08:36:21,0.01
system_disk_io,2020-02-17 08:36:36,0.01
system_disk_io,2020-02-17 08:36:51,0.01
system_disk_io,2020-02-17 08:37:06,0.01
system_disk_io,2020-02-17 08:37:21,0.01
system_disk_io,2020-02-17 08:37:36,0.01
system_disk_io,2020-02-17 08:37:51,0.01
system_disk_io,2020-02-17 08:38:06,0.01
system_disk_io,2020-02-17 08:38:21,0.01
system_disk_io,2020-02-17 08:38:36,0.01
system_disk_io,2020-02-17 08:38:51,0.01
system_disk_io,2020-02-17 08:39:06,0.00
system_disk_io,2020-02-17 08:39:21,0.01
system_disk_io,2020-02-17 08:39:36,0.01
system_disk_io,2020-02-17 08:39:51,0.02
system_disk_io,2020-02-17 08:40:06,0.01
system_disk_io,2020-02-17 08:40:21,0.01
system_disk_io,2020-02-17 08:40:36,0.01
system_disk_io,2020-02-17 08:40:51,0.01
system_disk_io,2020-02-17 08:41:06,0.01
system_disk_io,2020-02-17 08:41:21,0.01
system_disk_io,2020-02-17 08:41:36,0.01
system_disk_io,2020-02-17 08:41:51,0.01
system_disk_io,2020-02-17 08:42:06,0.01
system_disk_io,2020-02-17 08:42:21,0.01
system_disk_io,2020-02-17 08:42:36,0.01
system_disk_io,2020-02-17 08:42:51,0.01
system_disk_io,2020-02-17 08:43:06,0.01
system_disk_io,2020-02-17 08:43:21,0.01
system_disk_io,2020-02-17 08:43:36,0.01
system_disk_io,2020-02-17 08:43:51,0.02
system_disk_io,2020-02-17 08:44:06,0.01
system_disk_io,2020-02-17 08:44:21,0.01
system_disk_io,2020-02-17 08:44:36,0.01
system_disk_io,2020-02-17 08:44:51,0.01
system_disk_io,2020-02-17 08:45:06,0.01
system_disk_io,2020-02-17 08:45:21,0.01
system_disk_io,2020-02-17 08:45:36,0.01
system_disk_io,2020-02-17 08:45:51,0.01
system_disk_io,2020-02-17 08:46:06,0.01
system_disk_io,2020-02-17 08:46:21,0.01
system_disk_io,2020-02-17 08:46:36,0.01
system_disk_io,2020-02-17 08:46:51,0.01
system_disk_io,2020-02-17 08:47:06,0.01
system_disk_io,2020-02-17 08:47:21,0.01
system_disk_io,2020-02-17 08:47:36,0.01
system_disk_io,2020-02-17 08:47:51,0.01
system_disk_io,2020-02-17 08:48:06,0.01
system_disk_io,2020-02-17 08:48:21,0.01
system_disk_io,2020-02-17 08:48:36,0.01
system_disk_io,2020-02-17 08:48:51,0.01
system_disk_io,2020-02-17 08:49:06,0.01
system_disk_io,2020-02-17 08:49:21,0.02
system_disk_io,2020-02-17 08:49:36,0.02
system_disk_io,2020-02-17 08:49:51,0.02
system_disk_io,2020-02-17 08:50:06,0.01
system_disk_io,2020-02-17 08:50:21,0.01
system_disk_io,2020-02-17 08:50:36,0.01
system_disk_io,2020-02-17 08:50:51,0.01
system_disk_io,2020-02-17 08:51:06,0.01
system_disk_io,2020-02-17 08:51:21,0.01
system_disk_io,2020-02-17 08:51:36,0.01
system_disk_io,2020-02-17 08:51:51,0.01
system_disk_io,2020-02-17 08:52:06,0.01
system_disk_io,2020-02-17 08:52:21,0.01
system_disk_io,2020-02-17 08:52:36,0.01
system_disk_io,2020-02-17 08:52:51,0.01
system_disk_io,2020-02-17 08:53:06,0.01
system_disk_io,2020-02-17 08:53:21,0.01
system_disk_io,2020-02-17 08:53:36,0.01
system_disk_io,2020-02-17 08:53:51,0.01
system_disk_io,2020-02-17 08:54:06,0.01
system_disk_io,2020-02-17 08:54:21,0.01
system_disk_io,2020-02-17 08:54:36,0.01
system_disk_io,2020-02-17 08:54:51,0.01
